"","Method.a","Method.b","Method.c","Method.d","Method.e","N","INT","X1_p_missing","X4_p_missing"
"133",1.47935874541709,0.902347128725711,0.811402723086453,1.17985875786807,1.1588399955707,400,0.5,0.532567049808429,0.652892561983471
"134",0.627951754305849,0.431134495752761,0.354211674294146,0.697866856078307,0.65806552564814,400,1,0.379310344827586,0.36518771331058
"135",0.678907389790888,0.788190812115451,0.715738494208279,0.790329135044486,0.788530006811066,400,1.5,0.194029850746269,0.219512195121951
"136",1.02158315245532,0.990966393722038,1.02601065498675,1.04282454307052,1.05133402859624,400,2,0.0810810810810811,0.13314447592068
"137",1.2415851755688,0.942330358096319,0.771423808873831,0.780261298758262,0.926773776534767,500,0.5,0.497005988023952,0.501501501501502
"138",1.06103585126146,0.855458826666376,0.650253314039259,0.948164835017469,1.00604815115077,500,1,0.355013550135501,0.453488372093023
"139",1.25740397619627,1.11565058248684,1.10135052719318,1.2655359366104,1.19527412941506,500,1.5,0.21654501216545,0.199040767386091
"140",0.934275888614535,0.985077852428,0.992748563321544,1.01600244471909,0.962895070994026,500,2,0.111111111111111,0.149425287356322
"141",1.56920330869349,1.02511879383,1.15466157523819,1.14943090847525,1.34442803225807,100,0.5,0.470588235294118,0.515151515151515
"142",1.71862931052141,1.2302345183892,0.864649879119328,1.7778825019732,1.50511385926915,100,1,0.265822784810127,0.449275362318841
"143",1.07304962336525,0.654617772768276,0.75625607730555,0.954350071870599,0.973468298193964,100,1.5,0.162790697674419,0.123595505617978
"144",1.06282015356688,1.07528207971391,0.933537629452096,1.29597559687921,1.06830312245782,100,2,0.176470588235294,0.204819277108434
"145",1.63817344403653,1.67927388742476,1.32289432167498,1.89936595104487,1.78175294487666,200,0.5,0.418439716312057,0.574803149606299
"146",0.933176855940693,0.847575360566152,0.874409190392998,0.771305991943836,0.782861529475884,200,1,0.30718954248366,0.438848920863309
"147",0.873302928689625,1.04506780989677,0.894510607613391,0.875545166184223,1.06702803358877,200,1.5,0.25,0.226993865030675
"148",0.712236539340236,0.660761498626728,0.667975763366995,0.581803138262527,0.767372595362265,200,2,0.15606936416185,0.11731843575419
"149",0.573626997719969,0.475906162125139,0.381609701982186,0.751167089508744,0.575816501078143,300,0.5,0.538461538461538,0.666666666666667
"150",0.502384308564905,0.336499235372039,0.222953114830038,0.379706584804838,0.481688408316413,300,1,0.395348837209302,0.388888888888889
"151",1.29716639464215,0.959355910916178,0.735145247169729,1.23706873402633,1.23670835658286,300,1.5,0.2,0.244813278008299
"152",0.932950544508972,1.0749484302803,0.976965207777296,1.00817470868384,1.01166931358615,300,2,0.119402985074627,0.158301158301158
"153",1.19491226728943,1.10944393861245,0.952066475472779,1.36034953151535,1.16766063728295,400,0.5,0.481481481481481,0.593625498007968
"154",1.09869414069544,0.829254711452972,0.747223151386836,1.12439520899941,0.936789820691004,400,1,0.282051282051282,0.520912547528517
"155",1.29506247070885,1.12825239320224,0.934911723499934,1.29023773641224,1.20689410644007,400,1.5,0.186943620178042,0.298701298701299
"156",0.464014049328538,0.485309062168016,0.451762873748724,0.594281949312002,0.520700401600786,400,2,0.123595505617978,0.162790697674419
"157",1.44454372686055,0.949705354292453,0.689972027281321,1.39959506015143,1.25087830864159,500,0.5,0.602564102564103,0.572327044025157
"158",1.25864097288302,0.855419668207146,0.856283293451276,1.17089994725885,1.19470275192435,500,1,0.305483028720627,0.366120218579235
"159",1.0655969316658,0.937776179948512,0.973474605478794,1.17778014391038,1.09448225262794,500,1.5,0.201923076923077,0.199040767386091
"160",0.833068194517173,0.874256273985957,0.733187255581211,0.919706189787084,0.875888154802011,500,2,0.118568232662192,0.131221719457014
"161",2.62790138742289,1.07530711338407,1.04153722964601,1.36475954179433,1.20299239829903,100,0.5,0.612903225806452,0.666666666666667
"162",0.298250244013041,0.631847396905647,0.837904676442753,0.422566502398708,0.600113383374696,100,1,0.282051282051282,0.470588235294118
"163",0.869391506955806,0.653151306052556,0.563525933516766,0.900664906849955,0.888815791072706,100,1.5,0.162790697674419,0.204819277108434
"164",0.627600631991634,1.19026806889733,0.943703696779651,0.936830549295983,0.991672387441666,100,2,0.162790697674419,0.0869565217391304
"165",1.56588620105716,1.32338528374412,1.01366563135434,1.17110374152153,1.35433617881469,200,0.5,0.418439716312057,0.587301587301587
"166",0.896001013387848,0.806673700936534,0.717746499768509,1.00318332633637,1.01960546898708,200,1,0.298701298701299,0.45985401459854
"167",1.20992069590164,1.26386298497059,1.17532482590454,1.2889927135687,1.38546351508178,200,1.5,0.19047619047619,0.15606936416185
"168",1.25903175419167,1.22093208370492,1.09106801322892,1.33050753176204,1.29349563499826,200,2,0.136363636363636,0.136363636363636
"169",0.68613084313575,0.814232021098371,0.838284214967937,0.829888938519935,0.764506471555392,300,0.5,0.5,0.485148514851485
"170",1.14355439444465,0.968403817615765,0.810556354591338,1.36291145592868,1.13379977873597,300,1,0.357466063348416,0.376146788990826
"171",1.21719015974492,0.938510079402117,0.845316187739958,1.04782434977718,0.945645995458521,300,1.5,0.239669421487603,0.234567901234568
"172",0.430857372728463,0.588718904052571,0.513001086876656,0.500298435693581,0.520758486675049,300,2,0.158301158301158,0.149425287356322
"173",1.67339167014841,1.01229652519336,0.923375442292706,0.954127652177139,1.21231529216193,400,0.5,0.5625,0.724137931034483
"174",0.876143636897264,1.06818865000141,0.875452883443301,1.02454508794945,0.822044296615962,400,1,0.324503311258278,0.355932203389831
"175",0.721456754599479,0.694244198587656,0.56166862668009,0.899052429862168,0.861019107724498,400,1.5,0.194029850746269,0.26984126984127
"176",0.763075215876334,0.55568141191337,0.474084253739007,0.649818201692843,0.704077274229672,400,2,0.159420289855072,0.120448179271709
"177",1.4289839342808,1.14279961104073,0.980876101814685,1.45857824223567,1.28603623565674,500,0.5,0.506024096385542,0.644736842105263
"178",1.38370234160173,1.37700230185216,1.17974432478337,1.32861602450662,1.38544603130298,500,1,0.347708894878706,0.366120218579235
"179",1.0471661269311,1.11221300958883,0.946773363250496,0.997511745862843,1.0967171554963,500,1.5,0.21654501216545,0.259445843828715
"180",1.07313633817466,0.912933574797619,0.864938660175722,1.17040926833625,1.02785134634858,500,2,0.128668171557562,0.152073732718894
"181",0.744563339767284,0.754724359637763,0.632205718937357,1.00829701233958,0.913926881116125,100,0.5,0.515151515151515,0.388888888888889
"182",0.273256635512223,0.46925813709615,0.102940376008251,0.577158508660812,0.139256936517097,100,1,0.388888888888889,0.351351351351351
"183",0.528976719286455,0.407603567893259,0.304641957681017,0.379291148174063,0.345139169490433,100,1.5,0.333333333333333,0.234567901234568
"184",1.48622835404188,1.50603376833443,1.45795932877131,1.37863010259142,1.39546003553324,100,2,0.234567901234568,0.0989010989010989
"185",1.0026177734421,0.964865414018226,0.684098776762629,1.34740795999148,0.980354367396308,200,0.5,0.574803149606299,0.538461538461538
"186",1.07124051158591,0.745903077427716,0.592974180857706,0.7915342977176,0.707253628767005,200,1,0.298701298701299,0.360544217687075
"187",1.29967201634353,0.893318780801967,0.727737105408995,0.807157797186422,0.903263039537712,200,1.5,0.204819277108434,0.315789473684211
"188",0.872919956136437,0.869362696005857,0.776204671007445,0.769645846679815,0.86251629867057,200,2,0.11731843575419,0.123595505617978
"189",1.21961311629207,0.996662860977809,0.859716729153662,0.916522226399245,0.995679240234542,300,0.5,0.578947368421053,0.685393258426966
"190",0.877350253900765,0.980908464675799,0.783369969341276,0.943523487058464,0.987044825707211,300,1,0.363636363636364,0.428571428571429
"191",1.42514037456637,1.13784559748236,0.975143527750078,1.28597573477555,1.4000899702697,300,1.5,0.234567901234568,0.229508196721311
"192",0.842800463817993,0.752420218795081,0.639331625528242,0.868908160496067,0.812106750436156,300,2,0.107011070110701,0.136363636363636
"193",0.774832028667485,0.865026188608099,0.66408366871991,0.939920891321994,0.925059147915908,400,0.5,0.593625498007968,0.6
"194",1.1969400129517,1.19434213816498,1.00890108566194,1.0536361533536,1.23016454763825,400,1,0.351351351351351,0.333333333333333
"195",0.795804694048993,0.947590694136722,0.893662029344166,0.991614198329859,0.890929112364074,400,1.5,0.234567901234568,0.253918495297806
"196",1.03473902165275,0.94080710353773,0.835395212824726,1.01637941442434,0.963658347596025,400,2,0.120448179271709,0.129943502824859
"197",1.39242568626931,1.35896743148479,1.11465245252949,1.4406092905918,1.52551648916809,500,0.5,0.655629139072848,0.597444089456869
"198",1.19522078550081,1.06599775493912,0.832038462968315,1.26187934945243,1.23229070170005,500,1,0.344086021505376,0.362397820163488
"199",1.14542388025079,1.12514016165341,1.06419129789607,1.06687633427448,1.11651161520687,500,1.5,0.225490196078431,0.243781094527363
"200",0.914354828747643,1.1879715662051,1.18077382830215,1.12010027205908,1.09483626022627,500,2,0.138952164009112,0.1441647597254
"201",1.9439588337343,1.29607880408302,0.901728360658824,2.32766362870262,2.440707211357,100,0.5,0.639344262295082,0.587301587301587
"202",0.715449618651694,0.832779346433304,0.785291649383002,0.813203067029716,0.832545109995009,100,1,0.282051282051282,0.25
"203",1.58141209043939,1.4961708343404,1.48950670322134,1.86059084472176,1.77829490491873,100,1.5,0.282051282051282,0.204819277108434
"204",1.3170934337694,1.20133219648898,1.09803219116459,1.0599703882767,1.20076056086105,100,2,0.136363636363636,0.0752688172043011
"205",1.08063290924193,1.04859689779418,0.854373131209927,1.2464524412998,1.12488021656318,200,0.5,0.5625,0.492537313432836
"206",0.781276054228736,0.70862701303645,0.53640261256161,0.606722685200668,0.799703144237354,200,1,0.360544217687075,0.360544217687075
"207",0.898522758964565,0.875887129532181,0.656579755197031,1.14870332841588,1.00340209019217,200,1.5,0.30718954248366,0.19047619047619
"208",1.23827632202433,1.09947792274427,1.13183773824433,1.21419609463962,1.14010192446838,200,2,0.111111111111111,0.149425287356322
"209",1.23266700778374,0.550515142925928,0.496160919645884,0.907598440847604,0.913171485295265,300,0.5,0.630434782608696,0.530612244897959
"210",1.02269871876029,0.807841047121485,0.650917157873138,0.933822656597406,0.796042503306445,300,1,0.310043668122271,0.327433628318584
"211",0.70681790390852,0.748028658183534,0.729215307583414,0.680863642017998,0.756885021036905,300,1.5,0.171875,0.265822784810127
"212",0.919117649030422,1.00988399253681,1.0376477468485,0.965667159552484,0.982059057268494,300,2,0.119402985074627,0.136363636363636
"213",0.952291752953676,1.0049651905837,0.703034931617057,1.20772579593557,1.06623249057788,400,0.5,0.58102766798419,0.486988847583643
"214",1.17418405178418,1.11964105547287,0.997328081633917,1.35669076415255,1.231335075233,400,1,0.324503311258278,0.36518771331058
"215",0.788339778370532,0.657381533752161,0.518870437235555,0.734508964082503,0.757663561158077,400,1.5,0.230769230769231,0.261829652996845
"216",1.1994020234542,1.20450954076999,1.14963801787954,1.24672989334948,1.21574146493785,400,2,0.0958904109589041,0.136363636363636
"217",0.727143698238893,0.872891361826258,0.738876448765182,0.781898141798621,1.11667477562962,500,0.5,0.533742331288344,0.655629139072848
